text,ref,translated,similarity_score,language_pair,source_lang,target_lang,model,file_path,similarity_score_pct,Unnamed: 2,Unnamed: 3
"Zi geɖe la, hamemegãwo ɖea nunya si le ""ƒoƒo atraɖii, gbãa ati"" me fiana.","The elders often express the wisdom of ""continuous hitting, breaks the wood.""","In the olden days, our ancestors taught the wisdom contained in “a single broomstick breaks, a bundle of sticks does not.”",0.580078125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,58.0078125,,
Menye ɖeviwo katãe nèdina ne ètsi o.,Not everything you want as a child you get when you grow old.,I'm not the kind of child you can just beat and get away with it.,0.2491455078125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,24.91455078125,,
Ame sia ate ŋu ata avɔ sia atsɔ aɖo dzesiwo ɖe amesiwo nɔa te ɖe eŋu la ŋu.,This person can wear this cloth to send signals to those who depend on him.,This person was able to take this drum and use it to send messages to those who were far away from him.,0.402099609375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,40.2099609375,,
Ele be ŋutsuwo nate ŋu awɔ dɔ sesĩe ale be woakpe ɖe yewoƒe ƒomea ŋu.,Men must work hard in order to support their families.,He said that men should work hard so that they can provide for their families.,0.8076171875,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,80.76171875,,
Edze egɔme va se ɖe esime wònɔ tɔdziʋu aɖeke me o va se ɖe esime wònɔ tɔdziʋua me.,She started without a having designate orphanage house until she owned one.,He started well but ended up not being faithful and ended up being unfaithful.,0.1904296875,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,19.04296875,,
Ele be woadze agbagba ɖesiaɖe awɔ wɔna kple nuƒo vovovowo le teƒe siwo le se nu alo le dziɖuɖua ƒe xɔwo me;,They must make every effort to hold various events and lectures in lawful places or buildings of the government;,He says that they should build a certain monument as a sign and with beautiful decorations in places that are in the open or in front of the houses of the elders;,0.46142578125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,46.142578125,,
"Le esi teƒe be woazã aŋgbawo le mɔ xoxoa nu atsɔ axlɔ̃ nu amewo tso mɔ̃ siwo me afɔku le la ŋu la, fifia wotea avɔ dzĩwo ɖe mɔ̃ vɔ̃ɖiawo ŋu.","Instead of the old method of using leaves to alert people about the deadly traps that have been set, strips of red cloth are now knotted around the harmful traps.","In the past, people used to put criminals in old prisons as a way to punish them, but now they impose heavy fines on offenders instead.",0.24072265625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,24.072265625,,
Eŋutinunyalawo kple dɔwɔƒegã siwo ate ŋu akpɔ nutoa me dziɖuɖu ƒe dɔwo gbɔ le nutome la me.,The district has experts and bureaucrats who can handle local government projects.,Researchers and experts who can observe the processes involved in food production are present in the system.,0.33203125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,33.203125,,
"Le míaƒe dzɔdzɔmeŋutinunya gɔmesese si le ta kekem ta la, womegatsɔa dɔléle siwo xɔa ame me doa ƒome kple dzixɔse siwo do xoxo o, ke boŋ wozãa atikewɔwɔmɔnu deŋgɔwo tsɔ daa dɔe.","Because of our expanding understanding of science, infectious diseases are no longer associated with outdated belief systems and are instead treated using cutting-edge medical procedures.","If we truly understand the deep wisdom contained in that proverb, we will not repeat the mistakes that hurt others in the past, but instead we will use the lessons learned to always do what is right.",0.08843994140625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,8.843994140625,,
Ghanaitɔ geɖewo ahe to na ame ale gbegbe nenye be coronavirus le abe Ebola ene,Many Ghanaians would be so disciplined if coronavirus was like Ebola.,Some Ghanaians are saying everywhere that coronavirus is like Ebola.,0.783203125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,78.3203125,,
Nutomeƒlelawo nye dugã ƒe teƒenɔlawo le woƒe nutoa me.,Resident district commissioners are representatives of the president in their district.,The leaders in the community are the chief’s advisors in his palace.,0.482666015625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,48.2666015625,,
"Esi woɖe asi le eŋu le gaxɔ me le ƒe 1966 me la, Dr.Ebenezer Ako-Adjei megakpɔ gome le Ghana dunyahehe me abe alesi wòwɔe tsã ene o.","After his release from prison in 1966, Dr.Ebenezer Ako-Adjei no longer participated in Ghanaian politics as he had done before.","When he was brought before the court in 1966, Dr. Ebenezer Ako-Adjei was not widely known in Ghana and around the world for what he had done.",0.7265625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,72.65625,,
Woƒe fia kɔkɔtɔ enye Asante fia Dwaben fia Nana Yaw Sarpong nye wo vi atɔ̃lia.,Their highest king is Asante king the king of Dwaben Nana Yaw Sarpong is their fifth child.,"Your grandfather is the Asante king, the Dwaben king Nana Yaw Sarpong, and you are his last-born child.",0.73046875,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,73.046875,,
"Woƒe kɔnyinyiwoe nye be woanɔ fia vɔ̃ɖi si nye Togbe Agorkoli (Agorkoli) te, eye ale be woate ŋu asi le eƒe dziɖuɖu sesẽ la me ale be woawɔ do aɖe le gli si ƒo xlã woƒe dua me la me.","Oral tradition has it that they lived under a wicked king, Togbe Agorkoli ( Agor Akorli), and in order to escape his tyrannical rule they had to create a hole in the mud wall that surrounded their town.","Their elders decided that they would go to King Agorkoli (Agorkoli), and that they would be able to place it in his mind so that he would make a certain decree in the law that bound their covenant.",0.463134765625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,46.3134765625,,
Nɔ ŋudzɔ ɖe ame si nèɖe asi le viwòa ŋu la ŋu!,Be careful with the person you leave your child with!,Be grateful to the person who helped you in your childhood!,0.2320556640625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,23.20556640625,,
"Te ɖe amesiwo doa dzidzɔ na wò ŋu, eye nàyi teƒe siwo ana nàkpɔ dzidzɔ.","Approach those who make you happy, and go to places that make you feel happy.","So that people may bring joy to you, and you may go to places where you will find happiness.",0.425048828125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,42.5048828125,,
Womete ŋu wɔ ɖoɖo ɖe ʋuɖoɖoa ŋu le ga sue si le wo si ta.,They failed to organize the transport because of the limited funds.,They could not pay the full amount of the debt within the time they had agreed upon.,0.4833984375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,48.33984375,,
Ele be amewo nakpɔ gome le asitsatsa me eye woana woaƒe gbe nanyo ɖedzi.,People should engage in business and improve their standards of living.,He said that people should look inward in silence and let their own voice speak clearly.,0.2154541015625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,21.54541015625,,
"Le afisia hã la, nu etɔ̃liae nye koklolã si woɖa.","Again, the third ingredient is cooked chicken.","He/she/they was/were very happy, because the third child is the one they cherish most.",0.2119140625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,21.19140625,,
"Ne èlia ati nyui aɖe si me atikutsetsewo le lae míenaa tutu wò be nàŋe, elabena wonya be ne edo nyuie la, yewoƒe gome anɔ yewo si.","it is when you climb a good tree with fruits that we give you a push so pluck, because they know when it comes out good, they will have their share.","There was a certain good custom among the ancients that they strictly observed: they would always remind you to be careful, because they knew that if things went well for you, they too would share in your well-being.",0.277099609375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,27.7099609375,,
"Hekpe ɖe gadzraɖoƒewo ŋu la, afi kae nutoa me akpa gãtɔ zãa ga le?","Besides banks, where do most locals borrow money from?","After the harvesters’ payment, where in the world did the rest of the big money go?",0.2734375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,27.34375,,
1. Ŋutinyagbɔgblɔ: Esia nye fefe ƒomevi aɖe si ame tsitsiwo kple ɖeviwo siaa ate ŋu awɔ. Fefe sia ƒomevi nyea fiẽsi me esime dzinu bliboa dzena zi geɖe,1. Storytelling: This is a type of game that can be play by both old and young. This type of game is mostly play in the evening when the full moon is visible,1. Introduction: This is a beautiful story that both adults and children can enjoy. The beauty of this story lies in the way it remains fresh no matter how many times it is read.,0.379150390625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,37.9150390625,,
Wobia tso asitsalawo si be woalé lãmesẽnyawo ƒe mɔfiamewo me ɖe asi hafi ate ŋu anɔ te ɖe dɔlélea nu.,Market vendors were asked to follow the health guiderines to survive the pandemic.,He warned the teachers that they should put the students’ matters in order first before he could get involved in the issue.,0.1441650390625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,14.41650390625,,
"Hafi amewo nakpɔ nunya le dɔwɔwɔ kple mɔ̃wo me la, kadodomɔnu kple alesi wonɔa agbee nɔ Akantɔwo si.","Before people got wisdom in working with machines, the Akans had ways of communication and how they led their life.","After people have gained knowledge in work and in life, they should show respect and behave in a way that preserves the dignity of the Akans.",0.537109375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,53.7109375,,
"Togbɔ be dɔléle sia mebɔ ɖe ame geɖe me o hã la, afɔku le eme na amesiwo ŋu dɔléle sia le ŋutɔ.","Although this disease is rare in many people, it is very dangerous for those who have this disease.","Grandfather said that although this story did not happen to many people, it serves as a warning to those for whom this story is truly meant.",0.2237548828125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,22.37548828125,,
Dukplɔla ƒe kpeɖeŋutɔ si li fifia nye tiatiawɔha ƒe zimenɔla tsã.,The current vice president previously served as chairman of the electoral commission.,The current president of the republic is the former governor of the central bank.,0.44677734375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,44.677734375,,
Wode se nɛ tso afima be wòaɖo dze kple Chelse ƒe ƒuƒoƒoa ƒe dɔdzikpɔlawo le telefon dzi.,They instructed him from there to have a chat with the Chelse team managementon phone.,He also said from there that he would make contact with Chelsea’s supporters’ leaders by phone.,0.6044921875,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,60.44921875,,
"Ele be woabu dziɖuɖumegãwo ƒe dzeɖoɖowo ŋu vevie, elabena zi geɖe la, nyatakaka veviwo, mɔfiamewo alo mɔfiame vevi siwo dzi dziɖuɖua le la gblɔm.","Official communication should be taken seriously, as it often conveys important information, instructions, or policies from authoritative sources.","He said they should carefully examine the roots of the problems, because many times the small truths, the details, or the small aspects on which the problem rests are what speak.",0.2371826171875,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,23.71826171875,,
Ɣeyiɣi didi: Dɔmeɖui si nɔa anyi ɣleti ade alo esi wu nenema.,Long-term: Constipation that lasts for six months or more.,Midnight: The middle of the night that comes at twelve o’clock or when it is very dark like that.,0.031646728515625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,3.1646728515625,,
Ele be woadze agbagba akpɔ kuxi tɔxɛ siwo nyɔnuviwo doa goe le sukudede le dukɔa me gbɔ.,Efforts need to be made to address the specific challenges faced by girls in accessing education in the country.,He said that they should pay serious attention to the problems that girls face in education in the country.,0.7119140625,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,71.19140625,,
"Le nyateƒe me la, dɔléle siawo ate ŋu agblẽ nu le míaƒe ŋutilã hã ŋu.",The reality is that these illnesses can actually harm our bodies as well.,"In this situation, these problems can also cause harm to our health.",0.67919921875,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,67.919921875,,
Alhaji Abubakari Alhassan ɖe kuku na dziɖuɖua be ne sẽ eƒe sewo me le eƒe mɔzɔzɔ kple galamsey me ale be woateŋu alé kokoo kple eƒe nyawo me ɖe asi.,Alhaji Abubakari Alhassan has made a plea to the government that he should tightened his rules in his journey against galamsey so that they can maintained the cocoa and its issues.,"Alhaji Abubakari Alhassan warned strongly that if his instructions are not followed in his administration and in the fight against galamsey, they will be able to put a stop to cocoa and his people’s livelihoods.",0.64111328125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,64.111328125,,
"Wogale wo dometɔ aɖewo zãm, gake womegale wo dometɔ akpa gãtɔ zãm o.","Some are still in use, but the majority are no longer in use.","They count some of their blessings, but they do not count their greatest blessing.",0.04583740234375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,4.583740234375,,
Nufialaa dze dzeɖoɖo aɖe gɔme kple eƒe sukuviawo.,The teacher started a general conversation with her students.,The teacher is having a meeting with his students.,0.66064453125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,66.064453125,,
"Nyɔnuviawo nɔa wo dada, si nye agbledela dovevienu ŋutɔ la gbɔ.","The girls live with their mother, who is a very hardworking farmer.","Girls should respect their parents, who are their first teachers in life.",0.37255859375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,37.255859375,,
"Le ƒe alafa 16 lia ƒe nuwuwu la, Ghana-dukɔ akpa gãtɔ nɔ teƒe siwo yi egbea.","By the end of 16th century, most of the ethnic groups constituting the modern Ghanaian population had settled in their present locations.","In the 16th century, Ghana’s major trading centers were located in coastal areas.",0.568359375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,56.8359375,,
Rukia kple Asana ƒe dɔwɔƒea tsi nyuie eye wowɔ ɖoɖo ɖe dɔa ŋu ɣesiaɣi.,Rukaya and Asana's workspace was always neat and organized. They always made sure to put everything in its proper place.,The relationship between Rukia and Asana is going well and they are handling things properly at the moment.,0.451904296875,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,45.1904296875,,
Gadɔwɔla siwo le asitelefon dzi kpɔm la mekpena ɖe wo ŋu le gadzɔdzɔ ta o.,Mobile money agents are receiving less commission because of mobile money tax.,The security guards I see on the phone are not strict with them.,0.2003173828125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,20.03173828125,,
"Numekukuwo ɖee fia gɔ̃ hã be, ame aɖewo xɔ abi vevie, esime wonɔ agbagba dzem be yewoage ɖe eme.","Investigations even showed that, some people were severely injured, when they were straggling to get inside.","The elders also warned that some people hold on tightly to grudges, while pretending to be mature so they can get involved in matters.",0.1710205078125,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,17.10205078125,,
"Ame siwo le Portland, si nye Oregon, si nye ""Portal Homowo kple Venyɔnuviwo Ƒe Ŋkekenyui "" (Portalland Homowo Ƒe Agbalẽ Gã) la wɔe be yewoaɖu ŋkekenyui le yewoƒe aƒemetɔwo gbɔ.","Ga people living in Portland, Oregon host the ""Portland Homowo & Twins Festival"" to celebrate alongside their native counterparts.","People who are in Portland, which is in Oregon, which is the “Portal Homowo and Diaspora Festival” (Portalland Homowo Festival) say that they will celebrate the festival in front of their compatriots.",0.7099609375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,70.99609375,,
"Le afisia hã la, wotsɔ woƒe kotokuwo eye wodzra woƒe tu siwo me tɔsisi Twi tsrɔ̃e ɖo la ɖo.","Again, they took their sacks and kept their guns in which made river twi destroyed it.","When they arrived there, they took their bags and arranged their guns in the Twi style.",0.55615234375,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,55.615234375,,
Nu kae wòle dziɖuɖu si le nutoa me kple susu be tsitsi ɖe dzi na va miaƒe nutoawo me?,What should be done by local government to develop their local areas?,So what do you understand in the text and think that is important to bring into our text?,0.174560546875,ewe-eng,ewe,eng,gpt-5.1,output/ewe-eng/ewe-eng_gpt-5.1.csv,17.4560546875,,
